,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
5793,15-05-2012 05:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,94,15.0013,453
7737,08-06-2012 02:00,Summer,0,1, Clear + Few clouds,22.96,26.515,56,0,453
3115,10-12-2011 23:00,Winter,0,0, Clear + Few clouds,8.2,10.605,47,11.0014,454
778,16-08-2012 23:00,Fall,0,1, Clear + Few clouds,28.7,32.575,54,7.0015,454
7943,17-11-2012 08:00,Winter,0,0, Clear + Few clouds,10.66,12.88,65,15.0013,454
5528,14-12-2012 10:00,Winter,0,1, Clear + Few clouds,10.66,12.88,81,12.998,454
1407,17-12-2012 15:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,88,0,454
2634,15-06-2011 01:00,Summer,0,1, Clear + Few clouds,22.14,25.76,64,19.0012,455
5010,08-09-2011 07:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,7.0015,455
6017,01-11-2011 23:00,Winter,0,1, Clear + Few clouds,13.94,18.18,87,0,455
2486,14-01-2012 18:00,Spring,0,0, Clear + Few clouds,9.02,11.365,41,12.998,455
7240,16-06-2012 09:00,Summer,0,0, Clear + Few clouds,24.6,30.305,60,6.0032,455
8677,02-11-2012 00:00,Winter,0,1, Clear + Few clouds,13.94,16.665,57,11.0014,455
7283,13-03-2011 22:00,Spring,0,0, Clear + Few clouds,12.3,13.635,56,22.0028,456
6935,11-04-2011 14:00,Summer,0,1, Mist + Cloudy ,29.52,33.335,54,23.9994,456
4661,16-03-2012 15:00,Spring,0,1," Light Snow, Light Rain",18.86,22.725,82,7.0015,456
7089,08-05-2012 11:00,Summer,0,1, Mist + Cloudy ,24.6,30.305,64,26.0027,456
5471,03-06-2012 13:00,Summer,0,0, Clear + Few clouds,27.88,31.82,36,19.0012,456
143,06-12-2012 05:00,Winter,0,1, Clear + Few clouds,9.02,10.605,55,19.0012,456
5986,10-12-2012 20:00,Winter,0,1, Clear + Few clouds,18.86,22.725,88,16.9979,456
3772,07-03-2011 22:00,Spring,0,1, Clear + Few clouds,10.66,12.88,48,11.0014,457
3053,13-08-2011 11:00,Fall,0,0, Mist + Cloudy ,30.34,34.85,70,12.998,457
7627,13-01-2012 22:00,Spring,0,1, Clear + Few clouds,8.2,9.09,47,22.0028,457
776,15-02-2012 15:00,Spring,0,1, Clear + Few clouds,17.22,21.21,41,15.0013,457
8230,09-03-2012 21:00,Spring,0,1, Clear + Few clouds,14.76,16.665,34,22.0028,457
4857,17-07-2012 22:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,15.0013,457
6266,02-05-2011 12:00,Summer,0,1, Clear + Few clouds,25.42,30.305,69,15.0013,458
3067,17-11-2011 09:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,61,22.0028,458
4647,14-04-2012 19:00,Summer,0,0, Mist + Cloudy ,24.6,31.06,40,11.0014,458
8018,13-05-2012 23:00,Summer,0,0, Mist + Cloudy ,25.42,31.06,57,15.0013,458
8522,10-06-2012 22:00,Summer,0,0, Clear + Few clouds,28.7,32.575,65,11.0014,458
2283,17-01-2011 16:00,Spring,1,0, Mist + Cloudy ,8.2,10.605,47,11.0014,459
7004,14-05-2011 02:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,88,8.9981,459
6857,02-06-2011 17:00,Summer,0,1, Clear + Few clouds,31.16,32.575,20,35.0008,459
4643,14-06-2011 20:00,Summer,0,1, Clear + Few clouds,24.6,31.06,56,11.0014,459
5511,19-07-2011 04:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,8.9981,459
333,06-08-2011 11:00,Fall,0,0, Clear + Few clouds,31.98,37.12,62,15.0013,459
1554,13-08-2011 16:00,Fall,0,0, Mist + Cloudy ,28.7,33.335,74,19.0012,459
4646,17-12-2011 17:00,Winter,0,0, Clear + Few clouds,10.66,12.88,48,15.0013,459
3121,02-11-2012 06:00,Winter,0,1, Clear + Few clouds,12.3,15.15,70,11.0014,459
2108,13-12-2012 08:00,Winter,0,1, Clear + Few clouds,9.84,11.365,60,12.998,459
4349,05-01-2011 13:00,Spring,0,1, Clear + Few clouds,11.48,12.88,30,19.9995,460
7080,16-03-2012 05:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,87,15.0013,460
3174,03-05-2012 19:00,Summer,0,1, Clear + Few clouds,28.7,32.575,61,12.998,460
6141,01-06-2012 14:00,Summer,0,1," Light Snow, Light Rain",29.52,34.09,66,19.0012,460
5418,15-02-2011 09:00,Spring,0,1, Clear + Few clouds,9.02,9.85,29,30.0026,461
1750,02-03-2011 19:00,Spring,0,1, Clear + Few clouds,16.4,20.455,28,35.0008,461
4173,05-06-2011 04:00,Summer,0,0, Mist + Cloudy ,25.42,30.305,65,11.0014,461
7518,05-02-2012 04:00,Spring,0,0, Mist + Cloudy ,9.84,12.12,87,8.9981,461
8535,03-08-2012 05:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,11.0014,461
3523,06-10-2012 12:00,Winter,0,0, Clear + Few clouds,28.7,32.575,54,7.0015,461
2777,04-01-2011 23:00,Spring,0,1, Clear + Few clouds,8.2,11.365,69,6.0032,462
6523,12-08-2011 15:00,Fall,0,1, Clear + Few clouds,32.8,34.85,29,11.0014,462
2690,15-06-2012 03:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,11.0014,462
6408,09-01-2011 17:00,Spring,0,0, Clear + Few clouds,7.38,7.575,37,26.0027,463
5060,15-01-2011 04:00,Spring,0,0, Mist + Cloudy ,6.56,11.365,59,0,463
5926,07-02-2011 18:00,Spring,0,1, Mist + Cloudy ,13.94,16.665,66,8.9981,463
8590,02-04-2011 12:00,Summer,0,0," Light Snow, Light Rain",13.12,16.665,81,8.9981,463
977,15-12-2011 13:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,55,23.9994,463
2352,10-02-2012 11:00,Spring,0,1, Mist + Cloudy ,11.48,14.395,45,7.0015,463
4851,17-03-2012 03:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,88,0,463
3451,12-07-2012 19:00,Fall,0,1, Clear + Few clouds,30.34,33.335,48,15.0013,463
8202,07-10-2012 01:00,Winter,0,0, Clear + Few clouds,18.04,21.97,54,15.0013,463
2509,07-12-2012 23:00,Winter,0,1, Mist + Cloudy ,14.76,18.18,93,6.0032,463
7603,05-03-2011 01:00,Spring,0,0, Mist + Cloudy ,12.3,15.91,81,7.0015,464
8647,08-03-2011 20:00,Spring,0,1, Clear + Few clouds,13.12,16.665,39,6.0032,464
3326,01-08-2011 10:00,Fall,0,1, Clear + Few clouds,35.26,37.88,36,11.0014,464
7476,14-10-2011 02:00,Winter,0,1, Clear + Few clouds,22.96,26.515,94,11.0014,464
6797,01-12-2011 12:00,Winter,0,1, Clear + Few clouds,14.76,17.425,46,15.0013,464
4264,09-01-2011 00:00,Spring,0,0, Clear + Few clouds,4.1,3.79,42,26.0027,465
3145,08-03-2011 06:00,Spring,0,1, Clear + Few clouds,8.2,12.88,59,0,465
7887,19-12-2011 12:00,Winter,0,1, Clear + Few clouds,12.3,13.635,61,22.0028,465
3572,05-10-2012 12:00,Winter,0,1, Clear + Few clouds,29.52,32.575,42,11.0014,465
7215,17-10-2012 05:00,Winter,0,1, Mist + Cloudy ,14.76,18.94,81,0,465
7046,04-03-2011 18:00,Spring,0,1, Mist + Cloudy ,13.94,15.15,53,19.9995,466
6224,09-03-2011 10:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,75,16.9979,466
3702,06-04-2011 17:00,Summer,0,1, Clear + Few clouds,21.32,25,32,30.0026,466
5325,15-08-2011 09:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,22.0028,466
3256,05-09-2011 09:00,Fall,1,0," Light Snow, Light Rain",27.88,31.82,74,11.0014,466
7201,09-05-2012 22:00,Summer,0,1," Light Snow, Light Rain",19.68,23.485,82,7.0015,466
6567,12-03-2011 14:00,Spring,0,0, Clear + Few clouds,16.4,20.455,50,30.0026,467
8565,11-06-2011 17:00,Summer,0,0, Mist + Cloudy ,30.34,34.09,58,11.0014,467
3405,17-07-2011 18:00,Fall,0,0, Clear + Few clouds,32.8,36.365,46,19.9995,467
3089,16-08-2011 13:00,Fall,0,1, Clear + Few clouds,31.16,34.09,48,19.9995,467
8508,09-09-2011 23:00,Fall,0,1, Clear + Few clouds,25.42,27.275,94,6.0032,467
8197,07-06-2012 20:00,Summer,0,1, Clear + Few clouds,27.06,31.06,36,19.9995,467
8517,06-09-2011 07:00,Fall,0,1, Mist + Cloudy ,22.14,25.76,83,23.9994,468
938,08-11-2011 19:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,0,468
3571,07-09-2012 03:00,Fall,0,1, Clear + Few clouds,25.42,28.79,83,6.0032,468
2592,04-03-2012 09:00,Spring,0,0, Clear + Few clouds,12.3,13.635,49,30.0026,469
2620,12-09-2012 01:00,Fall,0,1, Clear + Few clouds,21.32,25,72,7.0015,469
3470,13-10-2011 23:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,88,12.998,470
2836,19-12-2011 07:00,Winter,0,1, Clear + Few clouds,7.38,10.605,74,7.0015,470
203,09-12-2012 09:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,16.9979,470
6411,15-12-2012 05:00,Winter,0,0, Mist + Cloudy ,10.66,15.15,75,0,470
1491,07-04-2011 10:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,67,7.0015,471
1485,17-05-2011 20:00,Summer,0,1, Clear + Few clouds,23.78,27.275,83,27.9993,471
1992,03-08-2011 09:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,55,12.998,471
2955,11-01-2011 10:00,Spring,0,1, Mist + Cloudy ,8.2,10.605,51,11.0014,472
520,18-04-2012 03:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,42,15.0013,472
5114,15-07-2012 11:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,11.0014,472
3000,19-09-2012 14:00,Fall,0,1, Clear + Few clouds,25.42,31.06,38,16.9979,472
1648,14-04-2011 12:00,Summer,0,1, Clear + Few clouds,22.14,25.76,42,8.9981,473
3855,12-08-2011 20:00,Fall,0,1, Clear + Few clouds,29.52,32.575,42,15.0013,473
7301,07-02-2012 18:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,12.998,473
6904,18-03-2012 03:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,88,8.9981,473
1425,01-06-2012 10:00,Summer,0,1, Mist + Cloudy ,27.06,30.305,78,19.0012,473
4684,01-01-2011 22:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,94,15.0013,474
516,07-10-2011 07:00,Winter,0,1, Clear + Few clouds,17.22,21.21,94,0,474
3030,07-11-2012 05:00,Winter,0,1, Mist + Cloudy ,11.48,12.88,52,22.0028,474
201,08-06-2011 00:00,Summer,0,1, Clear + Few clouds,27.06,29.545,89,8.9981,475
6699,13-02-2012 23:00,Spring,0,1, Clear + Few clouds,11.48,15.91,41,0,475
4884,17-02-2012 21:00,Spring,0,1, Clear + Few clouds,15.58,19.695,37,12.998,475
6339,15-02-2011 05:00,Spring,0,1, Clear + Few clouds,9.02,9.09,32,31.0009,476
4577,12-12-2011 12:00,Winter,0,1, Clear + Few clouds,11.48,14.395,52,7.0015,476
7754,04-01-2012 09:00,Spring,0,1, Clear + Few clouds,1.64,3.03,45,8.9981,476
7702,05-03-2011 12:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,67,16.9979,477
1461,08-02-2012 01:00,Spring,0,1, Clear + Few clouds,11.48,13.635,61,11.0014,477
1731,03-05-2011 19:00,Summer,0,1, Clear + Few clouds,27.88,31.82,57,23.9994,478
4356,01-07-2011 03:00,Fall,0,1, Clear + Few clouds,26.24,31.06,53,0,478
8196,01-01-2012 22:00,Spring,0,0, Clear + Few clouds,18.86,22.725,55,27.9993,478
3507,12-04-2012 22:00,Summer,0,1, Clear + Few clouds,17.22,21.21,35,12.998,478
285,08-08-2012 04:00,Fall,0,1, Clear + Few clouds,28.7,33.335,84,0,478
4615,10-10-2012 23:00,Winter,0,1, Clear + Few clouds,18.04,21.97,58,12.998,478
4658,09-02-2011 14:00,Spring,0,1, Clear + Few clouds,8.2,9.09,34,19.9995,479
8118,07-07-2011 00:00,Fall,0,1, Clear + Few clouds,27.06,29.545,89,8.9981,479
735,19-08-2011 16:00,Fall,0,1, Clear + Few clouds,32.8,37.12,49,0,479
3353,17-11-2011 12:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,53,19.9995,479
7667,03-04-2012 14:00,Summer,0,1, Clear + Few clouds,22.96,26.515,21,15.0013,479
2587,08-10-2012 12:00,Winter,1,0, Mist + Cloudy ,17.22,21.21,63,11.0014,479
8333,01-04-2011 02:00,Summer,0,1," Light Snow, Light Rain",10.66,12.88,93,12.998,480
162,06-08-2011 05:00,Fall,0,0, Clear + Few clouds,26.24,28.79,89,6.0032,480
3241,03-10-2011 17:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,11.0014,480
7631,09-02-2012 02:00,Spring,0,1, Clear + Few clouds,9.02,11.365,80,8.9981,480
1693,10-02-2011 04:00,Spring,0,1, Mist + Cloudy ,5.74,6.82,59,15.0013,481
6914,17-04-2011 11:00,Summer,0,0, Clear + Few clouds,18.86,22.725,41,27.9993,481
2033,10-08-2011 12:00,Fall,0,1, Clear + Few clouds,33.62,36.365,38,19.9995,481
2898,17-04-2012 16:00,Summer,0,1, Clear + Few clouds,27.88,31.06,22,23.9994,481
581,16-04-2011 18:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,94,26.0027,482
4644,18-03-2012 18:00,Spring,0,0, Clear + Few clouds,22.96,26.515,64,11.0014,482
3621,10-06-2012 02:00,Summer,0,0, Clear + Few clouds,26.24,30.305,69,8.9981,482
5590,15-09-2012 03:00,Fall,0,0, Clear + Few clouds,24.6,29.545,73,16.9979,482
1986,02-04-2011 17:00,Summer,0,0, Clear + Few clouds,15.58,19.695,54,23.9994,483
167,02-08-2011 01:00,Fall,0,1, Clear + Few clouds,27.06,31.06,74,7.0015,483
3577,10-11-2011 02:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,94,0,483
1879,02-06-2012 03:00,Summer,0,0, Clear + Few clouds,22.96,26.515,73,16.9979,483
2053,06-08-2012 19:00,Fall,0,1, Clear + Few clouds,31.98,37.12,59,12.998,483
5629,06-12-2012 01:00,Winter,0,1, Clear + Few clouds,10.66,12.12,48,19.0012,483
3976,10-06-2011 19:00,Summer,0,1, Clear + Few clouds,31.98,37.12,59,12.998,484
7668,13-10-2011 17:00,Winter,0,1," Light Snow, Light Rain",25.42,28.79,83,16.9979,484
3131,18-12-2011 20:00,Winter,0,0, Clear + Few clouds,9.84,12.88,60,7.0015,484
3259,07-06-2012 22:00,Summer,0,1, Clear + Few clouds,24.6,31.06,46,11.0014,485
2520,07-11-2012 15:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,53,19.9995,485
4781,14-06-2011 17:00,Summer,0,1," Light Snow, Light Rain",26.24,31.06,50,19.0012,486
756,19-06-2011 04:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,74,8.9981,486
7960,12-10-2011 01:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,83,8.9981,486
4175,01-03-2012 09:00,Spring,0,1, Clear + Few clouds,18.86,22.725,77,16.9979,486
3806,19-03-2012 12:00,Spring,0,1, Clear + Few clouds,24.6,30.305,64,16.9979,486
6238,19-11-2012 01:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,66,15.0013,486
537,05-02-2011 22:00,Spring,0,0, Clear + Few clouds,10.66,13.635,93,8.9981,487
7695,01-03-2011 17:00,Spring,0,1, Clear + Few clouds,13.94,17.425,34,6.0032,487
3016,04-08-2011 20:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,12.998,487
5729,12-02-2012 18:00,Spring,0,0, Clear + Few clouds,6.56,6.06,40,31.0009,487
8656,14-02-2012 08:00,Spring,0,1, Mist + Cloudy ,9.84,14.395,70,0,487
8103,15-02-2012 11:00,Spring,0,1, Clear + Few clouds,14.76,16.665,53,19.0012,487
3263,13-01-2011 10:00,Spring,0,1, Mist + Cloudy ,6.56,6.82,50,23.9994,488
4742,17-11-2011 00:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,88,16.9979,488
3936,13-12-2011 15:00,Winter,0,1, Clear + Few clouds,16.4,20.455,35,16.9979,488
1157,15-03-2012 05:00,Spring,0,1, Clear + Few clouds,18.86,22.725,67,0,488
8178,06-09-2012 10:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,94,8.9981,488
3346,10-06-2011 23:00,Summer,0,1, Clear + Few clouds,29.52,34.85,74,11.0014,489
5153,03-07-2011 16:00,Fall,0,0, Clear + Few clouds,34.44,40.15,53,19.9995,489
2675,06-07-2011 21:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,12.998,489
2683,06-09-2011 13:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,88,19.9995,489
8640,07-12-2011 19:00,Winter,0,1," Light Snow, Light Rain",13.94,14.395,87,43.0006,489
7842,18-10-2012 08:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,16.9979,489
306,08-02-2011 19:00,Spring,0,1, Clear + Few clouds,6.56,6.06,40,31.0009,490
7171,17-12-2011 14:00,Winter,0,0, Clear + Few clouds,11.48,12.88,45,23.9994,490
4441,06-10-2011 10:00,Winter,0,1, Clear + Few clouds,21.32,25,52,0,491
8338,11-11-2011 03:00,Winter,1,0, Clear + Few clouds,12.3,14.395,61,12.998,491
7931,04-03-2012 10:00,Spring,0,0, Clear + Few clouds,12.3,13.635,49,22.0028,491
5403,18-09-2012 17:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,12.998,491
7866,06-03-2011 01:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,77,19.0012,492
6493,15-10-2011 06:00,Winter,0,0, Clear + Few clouds,16.4,20.455,71,0,492
6034,10-05-2012 02:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,7.0015,492
8165,17-07-2012 04:00,Fall,0,1, Clear + Few clouds,29.52,34.09,62,0,492
4702,17-07-2012 21:00,Fall,0,1, Clear + Few clouds,33.62,38.635,52,8.9981,492
920,16-09-2012 17:00,Fall,0,0, Clear + Few clouds,27.06,31.06,41,0,492
2214,06-11-2012 05:00,Winter,0,1, Mist + Cloudy ,9.02,11.365,64,12.998,492
7018,10-11-2012 22:00,Winter,0,0, Clear + Few clouds,15.58,19.695,71,6.0032,492
3556,12-01-2011 23:00,Spring,0,1, Clear + Few clouds,5.74,5.305,59,27.9993,493
6369,06-05-2011 05:00,Summer,0,1, Clear + Few clouds,13.94,17.425,81,7.0015,493
725,13-05-2011 00:00,Summer,0,1, Mist + Cloudy ,21.32,25,83,11.0014,493
4980,19-06-2012 18:00,Summer,0,1, Clear + Few clouds,32.8,37.88,55,11.0014,493
3453,18-09-2012 21:00,Fall,0,1, Mist + Cloudy ,24.6,27.275,88,12.998,493
1287,15-12-2012 20:00,Winter,0,0, Mist + Cloudy ,14.76,17.425,57,12.998,493
7846,04-04-2011 08:00,Summer,0,1, Mist + Cloudy ,18.86,22.725,55,19.9995,494
7316,11-11-2012 09:00,Winter,0,0, Clear + Few clouds,14.76,18.94,77,0,494
7535,14-01-2011 18:00,Spring,0,1, Clear + Few clouds,8.2,12.88,47,0,495
4114,03-05-2011 00:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,15.0013,495
8244,07-11-2011 03:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0,495
4952,01-02-2012 10:00,Spring,0,1, Clear + Few clouds,16.4,20.455,62,8.9981,495
3412,13-03-2012 04:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,82,12.998,495
3240,10-06-2012 04:00,Summer,0,0, Clear + Few clouds,25.42,29.545,78,6.0032,495
6880,01-03-2012 22:00,Spring,0,1, Clear + Few clouds,15.58,19.695,50,16.9979,496
557,11-05-2012 22:00,Summer,0,1, Clear + Few clouds,22.96,26.515,35,15.0013,496
743,05-06-2012 00:00,Summer,0,1, Clear + Few clouds,22.14,25.76,68,27.9993,496
4018,09-07-2012 18:00,Fall,0,1, Clear + Few clouds,31.16,34.09,48,8.9981,496
7322,09-08-2012 23:00,Fall,0,1, Clear + Few clouds,27.06,31.06,74,0,496
5043,14-06-2011 15:00,Summer,0,1, Clear + Few clouds,26.24,31.06,47,11.0014,497
1499,08-09-2011 08:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,8.9981,497
3950,08-11-2011 03:00,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0,497
4655,03-06-2012 22:00,Summer,0,0, Clear + Few clouds,25.42,31.06,50,26.0027,497
8054,16-11-2012 18:00,Winter,0,1, Clear + Few clouds,13.94,16.665,53,11.0014,497
4966,19-11-2012 07:00,Winter,0,1, Mist + Cloudy ,14.76,16.665,66,19.9995,497
288,19-02-2011 10:00,Spring,0,0, Clear + Few clouds,17.22,21.21,16,39.0007,498
858,03-01-2012 20:00,Spring,0,1, Clear + Few clouds,4.92,6.06,33,16.9979,498
5047,10-03-2012 03:00,Spring,0,0, Clear + Few clouds,10.66,11.365,41,19.9995,498
5120,17-03-2012 04:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,94,0,498
3660,16-09-2012 08:00,Fall,0,0, Clear + Few clouds,22.14,25.76,64,11.0014,498
3858,05-05-2011 16:00,Summer,0,1, Clear + Few clouds,23.78,27.275,24,27.9993,499
2944,01-09-2011 04:00,Fall,0,1, Clear + Few clouds,22.96,26.515,83,6.0032,499
5937,02-01-2012 17:00,Spring,1,0, Clear + Few clouds,10.66,11.365,35,26.0027,499
364,03-01-2012 22:00,Spring,0,1, Clear + Few clouds,4.1,5.305,46,16.9979,499
8130,06-04-2012 04:00,Summer,0,1, Clear + Few clouds,13.94,15.91,49,16.9979,499
3810,16-06-2012 05:00,Summer,0,0, Clear + Few clouds,22.14,25.76,68,7.0015,499
8065,04-12-2012 02:00,Winter,0,1, Clear + Few clouds,17.22,21.21,88,6.0032,499
8052,13-12-2012 07:00,Winter,0,1, Clear + Few clouds,9.84,11.365,60,15.0013,499
5910,18-10-2011 00:00,Winter,0,1, Clear + Few clouds,19.68,23.485,82,0,500
4057,04-01-2012 10:00,Spring,0,1, Clear + Few clouds,2.46,5.305,45,0,500
1372,04-03-2012 15:00,Spring,0,0, Clear + Few clouds,14.76,15.91,32,35.0008,500
944,19-07-2012 22:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,89,16.9979,500
7970,14-08-2012 08:00,Fall,0,1, Mist + Cloudy ,27.06,29.545,89,6.0032,500
4506,15-12-2012 18:00,Winter,0,0, Clear + Few clouds,15.58,19.695,58,11.0014,500
151,13-11-2011 07:00,Winter,0,0, Clear + Few clouds,13.94,15.91,66,15.0013,501
5468,11-03-2012 03:00,Spring,0,0, Clear + Few clouds,9.84,12.12,60,8.9981,501
2830,09-07-2012 19:00,Fall,0,1, Clear + Few clouds,30.34,34.09,55,11.0014,501
5318,14-11-2011 20:00,Winter,0,1, Clear + Few clouds,24.6,31.06,53,23.9994,502
469,06-05-2012 01:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,83,15.0013,502
508,09-11-2012 10:00,Winter,0,1, Clear + Few clouds,14.76,16.665,50,22.0028,502
2957,06-01-2012 01:00,Spring,0,1, Clear + Few clouds,9.02,13.635,75,0,503
3647,02-05-2012 05:00,Summer,0,1, Clear + Few clouds,22.14,25.76,90,8.9981,503
2135,08-09-2012 04:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,94,15.0013,503
8335,03-10-2012 15:00,Winter,0,1, Mist + Cloudy ,29.52,34.09,62,11.0014,503
5449,01-11-2012 03:00,Winter,0,1, Clear + Few clouds,13.94,16.665,61,8.9981,503
2339,03-03-2012 13:00,Spring,0,0, Clear + Few clouds,18.04,21.97,51,19.0012,504
5482,06-11-2012 13:00,Winter,0,1, Clear + Few clouds,13.94,16.665,46,8.9981,504
8520,11-05-2011 18:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,19.9995,505
921,03-08-2011 18:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,84,0,505
8053,08-11-2011 17:00,Winter,0,1, Clear + Few clouds,21.32,25,43,11.0014,505
6887,06-11-2012 19:00,Winter,0,1, Clear + Few clouds,12.3,14.395,56,15.0013,505
497,07-11-2012 10:00,Winter,0,1, Mist + Cloudy ,11.48,12.88,56,19.9995,505
3927,11-12-2012 15:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,50,15.0013,505
6818,06-10-2011 06:00,Winter,0,1, Clear + Few clouds,16.4,20.455,66,12.998,506
7787,16-07-2012 08:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,7.0015,506
38,11-07-2011 00:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,12.998,507
3479,09-09-2011 04:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,11.0014,507
5697,13-01-2012 19:00,Spring,0,1, Clear + Few clouds,10.66,12.12,38,19.0012,507
5497,09-03-2011 23:00,Spring,0,1," Light Snow, Light Rain",13.94,16.665,93,12.998,508
7655,02-01-2012 16:00,Spring,1,0, Clear + Few clouds,10.66,11.365,35,27.9993,508
3991,03-07-2012 23:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,0,508
7472,19-10-2012 03:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,0,508
7278,13-04-2011 15:00,Summer,0,1, Mist + Cloudy ,18.04,21.97,72,19.0012,509
3282,08-01-2012 19:00,Spring,0,0, Clear + Few clouds,13.12,15.91,49,12.998,509
8446,08-11-2012 02:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,49,15.0013,509
3273,14-12-2011 02:00,Winter,0,1, Clear + Few clouds,10.66,15.15,75,0,511
7109,11-01-2012 16:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,87,16.9979,511
5774,19-01-2012 04:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,7.0015,511
7308,12-12-2012 21:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,52,16.9979,511
66,08-11-2011 01:00,Winter,0,1, Clear + Few clouds,13.12,16.665,93,7.0015,512
2399,12-06-2012 12:00,Summer,0,1," Light Snow, Light Rain",27.06,30.305,83,16.9979,512
8376,02-07-2012 11:00,Fall,0,1, Clear + Few clouds,34.44,36.365,28,19.9995,512
8392,05-11-2012 10:00,Winter,0,1, Clear + Few clouds,13.12,15.15,49,19.0012,512
1379,01-12-2012 22:00,Winter,0,0, Mist + Cloudy ,12.3,16.665,87,0,512
4026,05-12-2012 12:00,Winter,0,1, Clear + Few clouds,18.04,21.97,41,19.0012,512
3528,13-12-2011 21:00,Winter,0,1, Clear + Few clouds,12.3,15.15,52,11.0014,513
7207,14-04-2012 03:00,Summer,0,0, Clear + Few clouds,14.76,18.18,66,6.0032,513
2574,04-05-2012 11:00,Summer,0,1, Mist + Cloudy ,28.7,32.575,61,0,513
7777,09-10-2012 05:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,82,12.998,513
6350,09-10-2012 18:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,72,15.0013,513
8655,12-11-2012 21:00,Winter,1,0," Light Snow, Light Rain",22.14,25.76,73,15.0013,513
1005,11-01-2011 18:00,Spring,0,1," Light Snow, Light Rain",6.56,9.09,93,7.0015,514
4871,12-01-2011 05:00,Spring,0,1, Clear + Few clouds,5.74,7.575,86,11.0014,514
550,12-08-2011 07:00,Fall,0,1, Clear + Few clouds,26.24,31.06,44,11.0014,514
7133,06-10-2011 13:00,Winter,0,1, Clear + Few clouds,22.96,26.515,46,6.0032,514
197,11-10-2011 16:00,Winter,0,1, Mist + Cloudy ,24.6,29.545,73,11.0014,514
